0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.444208616100390918e-01,9.141678378092781276e-01,7.884193267572912056e-01,1.196822936423997508e+00,1.028960866600930446e+00,4.780156229634013876e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.070185157934702147e-01,1.059172485758180349e+00,9.091670938405858049e-01,8.771030560742930637e-01,8.404800134889869323e-01,9.172326395059146042e-01,7.971131479830313449e-01,8.578002296841772401e-01,8.372312434005915183e-01,9.123286568383572881e-01,1.257824489493257536e+00,6.611605168020728840e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.806616324779847460e-01,9.467626081347918499e-01,8.420786769879508027e-01,8.940758377017734571e-01,8.053495776109608206e-01,8.737303636369251336e-01,9.698461971006271387e-01,1.121493240156879567e+00,1.074177507286590894e+00,9.670399820469584018e-01,1.000645961068378664e+00,9.192718063843676735e-01,1.665969589828011133e+00,7.141081266250711712e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,5.455600609838112680e-01,7.944422685502068315e-01,9.687841060047239772e-01,9.666876554897445573e-01,9.850423986578530355e-01,1.038099043584564507e+00,1.255884762386759279e+00,1.137152082913172935e+00,1.217056347484487544e+00,1.143438157361628571e+00,1.012514599486455724e+00,1.136351281964402604e+00,1.047660455580768701e+00,1.003708618229673499e+00,9.370352358773178514e-01,6.809635512274196945e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,5.206152534771283369e-01,1.236954527521856528e+00,9.333735884282481354e-01,1.077082424069935040e+00,1.017319485195111284e+00,1.164561726860000590e+00,1.156605449227760651e+00,1.224115119060135815e+00,1.230343029482172446e+00,1.481304941391026420e+00,1.348629059788273077e+00,1.247120432568229909e+00,1.190992660624377253e+00,1.256716937012207547e+00,1.251804236045895635e+00,9.312258400103871070e-01,1.341793632958620863e+00,6.067346037512585388e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.080467464019492230e+00,8.681822231590032857e-01,9.844119728381233170e-01,1.183704545397732844e+00,1.142024722113803126e+00,1.576938729392538763e+00,1.580106684535916406e+00,1.535602332030463035e+00,1.790086472593841238e+00,0.000000000000000000e+00,1.442703955780507918e+00,1.849051428021837085e+00,1.495791182002790265e+00,1.284411791337963349e+00,1.249289940718772307e+00,1.049677321505460226e+00,8.828630196243263395e-01,1.128403192639793717e+00,0.000000000000000000e+00
0.000000000000000000e+00,7.847654925787259650e-01,8.622813966610444192e-01,9.779649550147399006e-01,1.163796445625381537e+00,0.000000000000000000e+00,1.793318734590980013e+00,1.936225023885692176e+00,1.865640807388333045e+00,2.178323959825682721e+00,2.522370931010386563e+00,2.014065734619356007e+00,2.018835457920748144e+00,1.779419576667107261e+00,1.444125229457169146e+00,1.266265824469094969e+00,1.119168259065931981e+00,5.010310568377669416e-01,1.038758044943203229e+00,0.000000000000000000e+00
4.777743394841228453e-01,8.314299475826014696e-01,8.826657048137976913e-01,1.030024291552284144e+00,1.407603216451176253e+00,1.632428224208866130e+00,1.834272354629810975e+00,2.119020894859537485e+00,2.338000993202736133e+00,1.895672403433381836e+00,2.275148009042528230e+00,2.739747523097773474e+00,3.109499613722171762e+00,2.084117383839899862e+00,1.768358338102236083e+00,1.394294308636884416e+00,1.084195538116890845e+00,1.026870174028832183e+00,8.742954665003562775e-01,4.890618505604264477e-01
1.061863257222587675e+00,8.569272085512552595e-01,1.021191223752914157e+00,1.250088919645153673e+00,1.533968145282620377e+00,1.798168721906833856e+00,1.874471282044859022e+00,2.367801805344273536e+00,9.308949012741085660e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.808452105743590721e-01,2.737771202645580715e+00,2.117226504967110401e+00,1.771223078988798605e+00,1.586858894372496165e+00,1.262181608591017579e+00,1.053406879384671591e+00,9.577874516041449127e-01,1.296239005444106640e+00
8.502067346877012488e-01,9.674399066765060340e-01,1.204828450918190130e+00,1.187061547430071640e+00,1.566193979115133139e+00,2.128885413642516600e+00,2.602590148496465972e+00,1.945162266530412243e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.747336883219913872e+00,2.801683701429113160e+00,2.189425544929002765e+00,1.538032237110381395e+00,1.242857022592993355e+00,1.226465168751683876e+00,1.047147755009076864e+00,8.845714086601191850e-01
