0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.968980017271233285e-01,7.840226999016620679e-01,7.657765007447961958e-01,6.901531193895846794e-01,8.135140199759698376e-01,5.041485722308775008e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.059685890577701572e-01,9.844989212900118192e-01,9.110095996020400877e-01,8.296327234740221712e-01,8.948998270929565679e-01,8.074877887300644375e-01,8.866251053534234261e-01,8.357183183434769846e-01,9.399008753872414301e-01,9.110298678174368892e-01,1.044980440281130019e+00,6.871073846795127116e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.723668417430060051e-01,1.064742624739026589e+00,8.822175914334159375e-01,9.346107306387818614e-01,9.503165510379657510e-01,9.837094687199851029e-01,1.086618132887018140e+00,1.110542484257982299e+00,1.099297119141064094e+00,1.007340945924672937e+00,9.836397794702251840e-01,9.006592670832505032e-01,9.711650989478592955e-01,6.961100840731986317e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,5.399458503669671838e-01,8.498448778701288564e-01,9.460994706452120484e-01,9.536801275639924524e-01,0.000000000000000000e+00,9.767195060048049493e-01,1.146685080984795269e+00,1.128260941906170878e+00,1.142927086724310870e+00,1.228975167705338878e+00,1.050972591493684494e+00,1.107810607922341761e+00,1.101944658804536958e+00,9.328150957136808197e-01,1.219303736617313838e+00,7.543556784771864310e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,4.737020806819344787e-01,9.526766183349523187e-01,9.678922984250897255e-01,1.137893373061403590e+00,1.215917538262329956e+00,1.112656342578052904e+00,1.278222541770775100e+00,1.294482915838446768e+00,1.341953405809965805e+00,1.507906165563601908e+00,1.482114228469453066e+00,1.281100562367011308e+00,1.187106313498289989e+00,1.081836492544788086e+00,1.061843036976902965e+00,9.876003019882829692e-01,1.019679443112720740e+00,6.719791979911702295e-01,0.000000000000000000e+00
0.000000000000000000e+00,9.395314771734361026e-01,9.067749581182364960e-01,1.078630329083001049e+00,1.235172520203616564e+00,1.285052146116196337e+00,1.521369779802264066e+00,1.616193284777732719e+00,1.481756088626939638e+00,1.793446430048964535e+00,1.837523522519306951e+00,1.472118411757146195e+00,1.629693825322254375e+00,1.612366920770359258e+00,1.264089132681312622e+00,1.092185142005839715e+00,0.000000000000000000e+00,9.275498380537299248e-01,1.082964988373738224e+00,0.000000000000000000e+00
0.000000000000000000e+00,9.847673668373215783e-01,9.641728315163591301e-01,1.203651817881013386e+00,1.175049630039399551e+00,1.403342911590486963e+00,1.671218604610381631e+00,1.989194620910871292e+00,1.958887656534839428e+00,2.498941594395866606e+00,2.605221753474784574e+00,1.901847041720551523e+00,1.968209204861804063e+00,1.815536082122262140e+00,1.517401055619939543e+00,1.299475117972693550e+00,1.079584152581414491e+00,8.675865460953349206e-01,1.321560736635585931e+00,0.000000000000000000e+00
3.866199911713587567e-01,9.671125529825426170e-01,1.009669658076431720e+00,1.108250341743912903e+00,1.449830050864016506e+00,1.862896401768136201e+00,1.924186980432812000e+00,2.185219348826781260e+00,2.078283422749754195e+00,1.911453723966331841e+00,2.302071065811803763e+00,2.250141350923405614e+00,2.516967791736325122e+00,1.941258202360319762e+00,1.830941421310811057e+00,1.292406494950178342e+00,1.076970462059376299e+00,9.632850369384893252e-01,8.622252050739298568e-01,3.376958893985422816e-01
9.314922452684321064e-01,9.427148658210701138e-01,1.111406874340789441e+00,1.276171075785068165e+00,1.567816163561524867e+00,1.737375685669767522e+00,1.933313186366977687e+00,1.932952890430771786e+00,9.701069534779964698e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.050827943705746614e+00,2.192638544994244487e+00,2.166568751823591210e+00,1.663474565483036738e+00,1.404495310635683003e+00,1.271948062474404173e+00,1.059207633758498801e+00,9.363342575512240140e-01,8.397202188246376542e-01
1.584002756297193448e+00,9.790532717561412079e-01,1.264294354886226435e+00,1.303680950100065239e+00,1.600936847737291169e+00,2.544786534314746884e+00,2.326617905870670189e+00,1.922207500458079643e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.100953223723330598e+00,2.828743818116683073e+00,2.411642927716017848e+00,1.587006077848534424e+00,1.095255069724020425e+00,1.156872537262931822e+00,9.526014287574920969e-01,8.248540091790372841e-01
