0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.444500359815975632e-01,9.129330517145176627e-01,8.054069966402188641e-01,1.230506221492409180e+00,1.083591628233670834e+00,4.990660490774205260e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.067603852625698124e-01,1.054482009391062514e+00,9.051728113626865690e-01,8.732718355574472513e-01,8.422422434313617812e-01,9.340414039933619961e-01,8.509171463767292165e-01,9.252921933290662038e-01,9.219039032906036768e-01,9.887343824097729605e-01,1.315421264796052592e+00,6.897733346624468354e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.813383379994089273e-01,9.410748706572554800e-01,8.360616647674860014e-01,8.869792656965480582e-01,7.990960052834372718e-01,8.740448497536205119e-01,9.972612862681569101e-01,1.192690368486803099e+00,1.159309913697906369e+00,1.087981951557756233e+00,1.102856461363060703e+00,9.949667808368432009e-01,1.708462254381991174e+00,7.417730139754464824e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,5.443669975946153761e-01,7.884501660388710809e-01,9.604385686848714299e-01,9.584959750201531570e-01,9.752387699693272349e-01,1.028071258946785083e+00,1.252261199947928949e+00,1.158773548503942097e+00,1.289457440543954725e+00,1.265916239016380063e+00,1.127712476321474311e+00,1.230114020369420302e+00,1.114021306676812317e+00,1.035782970634073763e+00,9.478934429470933232e-01,6.856399098097234468e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,5.188099106067269872e-01,1.231095192283521822e+00,9.266868259742444547e-01,1.069293153611163394e+00,1.006934207268322279e+00,1.150240124959040156e+00,1.139045945846158370e+00,1.208874433361304623e+00,1.243711149281081507e+00,1.545770654463187288e+00,1.487701077681846451e+00,1.393271633905978524e+00,1.291883175140293716e+00,1.298296888459449017e+00,1.272404934505703133e+00,9.310831625603457340e-01,1.335196455780147673e+00,6.188530341808520241e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.075462752358551821e+00,8.613254293950942664e-01,9.665196584094897236e-01,1.172649459497993929e+00,1.129407099997418840e+00,1.554355064807589892e+00,1.551459330526931746e+00,1.507242548003446814e+00,1.797041540501948642e+00,0.000000000000000000e+00,1.618789822739764350e+00,2.018645980993067024e+00,1.574076527706162132e+00,1.308329277488224696e+00,1.247103077194950282e+00,1.040187659913718532e+00,8.749451557548765246e-01,1.123023100337579461e+00,0.000000000000000000e+00
0.000000000000000000e+00,7.790019929676158528e-01,8.545769848778561606e-01,9.679484180101676216e-01,1.150096097830060060e+00,0.000000000000000000e+00,1.761544292508265608e+00,1.906494578818549446e+00,1.831588355166759330e+00,2.174050727113234327e+00,2.630789374763145894e+00,2.184051154994244293e+00,2.116918256484726868e+00,1.805871771632471257e+00,1.432732253823827406e+00,1.251983174811946986e+00,1.108013954751462027e+00,4.903385853969890462e-01,1.030021585449657051e+00,0.000000000000000000e+00
4.731423029663408553e-01,8.255184654648574094e-01,8.751752896637026158e-01,1.017936536355524391e+00,1.388256231540440311e+00,1.602289700841796893e+00,1.803128374087702213e+00,2.087479034961595037e+00,2.313980081051562721e+00,1.884141362875652703e+00,2.274525441303493878e+00,2.822430093982780441e+00,3.126163662461328041e+00,2.099219571580751342e+00,1.735889381394682074e+00,1.373014022469163375e+00,1.073691295366583587e+00,1.017752454248448402e+00,8.669951611671529168e-01,4.857406639754735522e-01
1.057178594192211829e+00,8.513880474672065324e-01,1.012422072018356545e+00,1.233548387144028480e+00,1.508825010809014877e+00,1.760195444147367949e+00,1.836467140592835667e+00,2.270632307659702587e+00,9.150844787778829037e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.761151703317112904e-01,2.709486122422846588e+00,2.076951669189572414e+00,1.730326815973330268e+00,1.559530070766142362e+00,1.246643798292017769e+00,1.043093075544714976e+00,9.494903656167666961e-01,1.287466871802114721e+00
8.466063223316906416e-01,9.613878112095420869e-01,1.192845022843719960e+00,1.171833007861273979e+00,1.540711937369323659e+00,2.095035791086365951e+00,2.549665668325170831e+00,1.921438143001052756e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.713219313868868277e+00,2.742713540615737244e+00,2.145423260230840512e+00,1.511197732642683755e+00,1.227055449877473947e+00,1.212782347890456247e+00,1.038448941945786519e+00,8.753033206400478994e-01
